pi,delta,gamma1,abs_gamma1,gamma2,regime,neg_density,p_true_-2.0,p_edge_-2.0,p_sad_-2.0,err_edge_-2.0,err_sad_-2.0,sq_err_edge_-2.0,sq_err_sad_-2.0,p_true_-2.33,p_edge_-2.33,p_sad_-2.33,err_edge_-2.33,err_sad_-2.33,sq_err_edge_-2.33,sq_err_sad_-2.33,p_true_-3.0,p_edge_-3.0,p_sad_-3.0,err_edge_-3.0,err_sad_-3.0,sq_err_edge_-3.0,sq_err_sad_-3.0,p_true_-3.5,p_edge_-3.5,p_sad_-3.5,err_edge_-3.5,err_sad_-3.5,sq_err_edge_-3.5,sq_err_sad_-3.5,es_true,es_edge,es_sad,es_relerr_edge,es_relerr_sad,loss_diff,g1_star_theoretical,predicted_inside,empirical_inside
0.010882352941176471,6.6,-1.700465754352758,1.700465754352758,8.854842219983082,Moderate,True,0.033384886935559605,0.0455951093534953,0.09638808235856407,0.012210222417935693,0.06300319542300446,0.00014908953149545936,0.0039694026335092905,0.020677553376611636,0.06294185052658952,0.07296963892431117,0.042264297149977884,0.05229208554769954,0.0017862708135816287,0.002734462210927927,0.012215829430157699,0.07243526160998973,0.04048856301025323,0.06021943217983203,0.02827273358009553,0.003626380012061389,0.0007993474640910613,0.011101920668796292,0.05412085240781222,0.025557280651970736,0.04301893173901593,0.014455359983174444,0.001850628487966112,0.00020895743224316106,-6.763434351042664,-5.0694485440831185,-5.415393280334742,25.046237148711256,19.931310052563838,0.0028270325479703277,,False,False
0.010882352941176471,6.857142857142857,-1.8367602521944921,1.8367602521944921,9.813568022585256,Moderate,True,0.033384903444049055,0.039747312327483415,0.10050872430135556,0.00636240888343436,0.0671238208573065,4.048024680000446e-05,0.004505607326483776,0.020677627205999513,0.06083443570342661,0.07688733470456527,0.040156808497427095,0.056209707498565756,0.001612569268699033,0.003159531217074319,0.012216936693568426,0.07801624297233571,0.04365793013736471,0.06579930627876729,0.03144099344379628,0.004329548706767024,0.0009885360687328405,0.011108165410793935,0.061507181143210306,0.02807854374117451,0.05039901573241637,0.01697037833038058,0.0025400607867963527,0.0002879937406762507,-7.020575861767614,-5.18766703196052,-5.588539990547421,26.107670736651098,20.397698129276254,0.0033410126380341836,,False,False
0.010882352941176471,7.114285714285714,-1.9747020572539218,1.9747020572539218,10.808342004758453,Moderate,True,0.03338490821044552,0.03286090018506705,0.10457354833781185,0.0005240080253784696,0.07118864012736634,2.745844106610428e-07,0.005067822483183672,0.02067765040003698,0.05747164096398255,0.0807775674126355,0.03679399056394557,0.06009991701259852,0.0013537977416197156,0.0036120000249212293,0.012217349581498314,0.08302103457786786,0.04685969714138198,0.07080368499636955,0.03464234755988367,0.005013161809065126,0.0012000922444597782,0.011110811712394787,0.06913687087280564,0.030664921309845352,0.05802605916041085,0.019554109597450565,0.0033670235416874998,0.0003823632021491083,-7.2777184000888155,-5.305471131742391,-5.762933284251378,27.09980188739311,20.814011102970834,0.003813069564605348,,False,False
0.010882352941176471,7.371428571428571,-2.1138318933166995,2.1138318933166995,11.835435289521412,Moderate,True,0.03338490949899806,0.025007188423580757,0.10857819646195511,0.008377721075417306,0.07519328696295705,7.018621041749129e-05,0.005654030404293606,0.020677657222701998,0.05282370914830284,0.08463392321620095,0.03214605192560084,0.06395626599349895,0.0010333686544034255,0.00409040395983119,0.012217493742159184,0.08727383539879605,0.05008474267284989,0.07505634165663685,0.037867248930690704,0.005633454422877801,0.0014339285415788962,0.01111186173663294,0.07687579036696897,0.03330737484516427,0.06576392863033603,0.022195513108531333,0.0043248943088959315,0.0004926408021509863,-7.534861186425516,-37.58639671193022,-5.938451708195265,398.8333000698708,21.186979278480596,0.0041995258812989045,,False,False
0.010882352941176471,7.628571428571428,-2.253717845844453,2.253717845844453,12.891091721725543,Moderate,True,0.03338490982516658,0.016281443654883848,0.11251927691596274,0.01710346617028273,0.07913436709079616,0.0002925285550380058,0.006262248054860882,0.020677659101850973,0.04689037675070263,0.08845101821043329,0.026212717648851656,0.06777335910858232,0.0006871065665384191,0.004593228204860858,0.012217540871750456,0.09060437286301865,0.05332482946347487,0.0783868319912682,0.04110728859172441,0.0061444954296273075,0.001689809175363316,0.011112251852443054,0.08457190165858369,0.035997405313114655,0.07345964980614064,0.0248851534606716,0.005396320149640819,0.0006192708627611758,-7.7920040288207275,-41.48463501379354,-6.114988782360283,432.4000714110513,21.52225846210517,0.004454686254263991,,False,False
0.010882352941176471,7.885714285714285,-2.3939570679061393,2.3939570679061393,13.971577708145162,Severe,True,0.03338490990247177,0.006799724582210995,0.11639422222799568,0.026585185320260774,0.08300931232552392,0.0007067720785126089,0.006890545932756377,0.02067765958646576,0.03970068475403756,0.09222437698142039,0.019023025167571803,0.07154671739495463,0.0003618754865260702,0.005118932769993504,0.01221755529861169,0.09285319173395831,0.05657255964255362,0.08063563643534662,0.044355004343941934,0.006502105863333399,0.001967366410351108,0.011112387565321787,0.09205876733197957,0.03872707968203459,0.08094637976665778,0.027614692116712806,0.006552316397327984,0.0007625712207008404,-8.04914688308291,-45.452753050346026,-6.292450811453298,464.69031700583315,21.824624362635294,0.004534739452982291,,False,False
0.010882352941176471,8.142857142857142,-2.5341767794287553,2.5341767794287553,15.073225043002521,Severe,True,0.03338490991962716,0.0,0.12020116564119396,0.03338490991962716,0.08681625572156679,0.0011145522103416202,0.007537062257512478,0.020677659703485514,0.03131180027357726,0.09595032198457619,0.010634140570091745,0.07527266228109067,0.00011308494566447119,0.00566597368688313,0.012217559433656306,0.09387655055764711,0.05982132324130522,0.0816589911239908,0.04760376380764891,0.006668190831388009,0.0022661183286544245,0.011112431771284022,0.09915973472804175,0.0414890402665833,0.08804730295675772,0.03037660849529928,0.007752327557959077,0.0009227383436766884,-8.306289739698219,-5.774553303341487,-6.470755060161581,30.479751076546407,22.09812969518838,0.004402072502733584,,False,False
0.010882352941176471,8.399999999999999,-2.6740346601322647,2.6740346601322647,16.19246684699317,Severe,True,0.03338490992319181,0.0,0.12393883395484116,0.03338490992319181,0.09055392403164936,0.0011145522105796312,0.008200013157529723,0.02067765972994293,0.021806971326029073,0.09962587366721538,0.0011293115960861431,0.07894821393727246,1.2753446810546322e-06,0.006232820483885341,0.012217560543386886,0.09355072549029833,0.0630652430783564,0.08133316494691145,0.05084768253496951,0.006615083720281505,0.0025854868191770436,0.011112445253828011,0.1056926075208763,0.04427650099344818,0.09458016226704828,0.03316405573962017,0.008945407094461184,0.0010998545931006334,-8.563432596750491,-5.8916848792679835,-6.649828224597895,31.19949491394769,22.346230329164253,0.004029596901104462,,False,False
0.010882352941176471,8.657142857142857,-2.813218732730238,2.813218732730238,17.32586692943311,Severe,True,0.03338490992388533,0.0,0.12760645488735767,0.03338490992388533,0.09422154496347235,0.001114552210625937,0.008877699535303641,0.020677659735543863,0.011292766120209416,0.10324866093008725,0.009384893615334447,0.08257100119454339,8.807622817114526e-05,0.006817970238269285,0.012217560822244634,0.091775564315153,0.06629911839161608,0.07955800349290837,0.05408155756937144,0.006329475919777621,0.0029248148691292373,0.011112449104113608,0.11147459407204814,0.04708323397205419,0.10036214496793454,0.03597078486794058,0.010072560142564708,0.001293897364015663,-8.82057545387877,-6.008882979053653,-6.829605147936802,31.876519729658913,22.571886793014812,0.0034046610506483833,,False,False
0.010882352941176471,8.914285714285715,-2.9514468269503227,2.9514468269503227,18.47014301396108,Severe,True,0.03338490992401166,0.0,0.13120367720343654,0.03338490992401166,0.09781876727942487,0.0011145522106343723,0.009568511232066283,0.02067765973665405,0.0,0.10681684131739734,0.02067765973665405,0.0861391815807433,0.0004275656121848441,0.0074199586034002655,0.012217560887855299,0.08847718195839221,0.06951836892522595,0.07625962107053691,0.05730080803737065,0.005815529805821877,0.003283382601735601,0.011112450133653043,0.11632731537095849,0.04990354911437207,0.10521486523730544,0.03879109898071903,0.011070167866904346,0.0015047493601319409,-9.077718311019431,-6.12619396601854,-7.0100277362588415,32.513945067209676,22.77764636352092,0.002532147204086276,,False,False
0.010882352941176471,9.17142857142857,-3.0884657074183366,3.0884657074183366,19.62218435493584,Severe,True,0.03338490992403321,0.0,0.13473050200184417,0.03338490992403321,0.10134559207781096,0.001114552210635811,0.01027092903360206,0.020677659736860088,0.0,0.11032903021164754,0.020677659736860088,0.08965137047478745,0.00042756561219336477,0.008037368228007592,0.012217560902309412,0.08360973883417941,0.07271898066791478,0.07139217793187,0.06050141976560537,0.005096843069855785,0.003660421793653984,0.011112450391416156,0.12008166246707327,0.0527322689954906,0.10896921207565712,0.041619818604074446,0.011874289180389536,0.0017322093006360614,-9.334861168161975,-6.243657344091199,-7.191044040439562,33.11462022181773,22.965709817241223,0.0014364212762018012,,False,False
0.010882352941176471,9.428571428571427,-3.224049940087215,3.224049940087215,20.779064321349363,Severe,True,0.03338490992403665,0.0,0.1381872237214054,0.03338490992403665,0.10480231379736876,0.0011145522106360407,0.01098352497728215,0.020677659736895893,0.0,0.11378423826062958,0.020677659736895893,0.09310657852373369,0.0004275656121948455,0.008668834964396188,0.012217560905290895,0.07715629135758975,0.07589745404513819,0.06493873045229885,0.06367989313984729,0.004217038712756326,0.004055128790302369,0.011112450451842322,0.12258231229924396,0.055564700679632324,0.11146986184740164,0.04445225022779,0.012425530100278807,0.001976002550314056,-9.592004025304863,-6.361306568740472,-7.372607474797143,33.68115200995977,23.137986020988777,0.00016190992245395698,,False,False
0.010882352941176471,9.685714285714285,-3.3580005631818173,3.3580005631818173,21.938048544726982,Severe,True,0.033384909924037164,0.0,0.14157437958113597,0.033384909924037164,0.1081894696570988,0.0011145522106360752,0.011704961344684302,0.02067765973690172,0.0,0.117181816258452,0.02067765973690172,0.09650415652155028,0.00042756561219508654,0.009313052225935876,0.012217560905866728,0.0691287471179016,0.07905075506890831,0.056911186212034864,0.06683319416304158,0.003238883116060907,0.004466675842034815,0.011112450465105714,0.12369173920942589,0.05839660584841595,0.11257928874432017,0.04728415538331024,0.012674096254177016,0.002235791350313027,-9.849146882447641,-6.479169769184194,-7.554676151089534,34.21592908995143,23.296136799900186,-0.0012277927259739078,,False,False
0.010882352941176471,9.942857142857143,-3.4901436199605658,3.4901436199605658,23.096599223654096,Extreme,True,0.03338490992403724,0.0,0.14489270632070675,0.03338490992403724,0.11150779639666951,0.0011145522106360802,0.012433988657241102,0.02067765973690261,0.0,0.12052140672551304,0.02067765973690261,0.09984374698861043,0.0004275656121951233,0.009968773812725654,0.01221756090597086,0.05956699346809802,0.08217626972656869,0.04734943256212716,0.06995870882059783,0.002241968763955428,0.004894220939845193,0.0111124504678316,0.12329359427648126,0.06122417025065571,0.11218114380864966,0.05011171978282411,0.012584609026216935,0.0025111844595922853,-10.1062897395905,-6.597270392743984,-7.737212307528364,34.72114334007506,23.44161401569048,-0.0026522521758897653,,False,False
0.010882352941176471,10.2,-3.620328602250291,3.620328602250291,24.2523761561361,Extreme,True,0.03338490992403725,0.0,0.1481431032463349,0.03338490992403725,0.11475819332229764,0.0011145522106360806,0.013169442934597838,0.020677659736902734,0.0,0.12380290147301407,0.020677659736902734,0.10312524173611133,0.00042756561219512844,0.010634815483131398,0.01221756090598849,0.04853729645213625,0.08527176172657495,0.036319735546147765,0.07305420082058646,0.0013191231901421095,0.005336916257534575,0.011112450468356145,0.12129536292138146,0.0640439732363204,0.11018291245302532,0.052931522767964256,0.012140274196631043,0.0028017461025355186,-10.363432596733354,-6.715627779426475,-7.920181818270412,35.198808727300445,23.575690348322198,-0.004017793067392465,,False,False
0.010882352941176471,10.457142857142856,-3.7484268458891425,3.7484268458891425,25.4032350370583,Extreme,True,0.03338490992403725,0.0,0.15132660071335188,0.03338490992403725,0.11794169078931463,0.0011145522106360806,0.013910242426242303,0.02067765973690275,0.0,0.12702640448829045,0.02067765973690275,0.1063487447513877,0.00042756561219512915,0.011310055510195812,0.012217560905991286,0.03613008662028931,0.08833533360223406,0.023912525714298027,0.07611777269624277,0.0005718088860369644,0.0057939153202368815,0.011112450468450658,0.11763025020133135,0.0668529579321391,0.10651779973288068,0.05574050746368845,0.011346041659934076,0.003107004172309508,-10.620575453876215,-6.8342576713810805,-8.10355377052683,35.650778048125765,23.69948496934545,-0.005222106434199917,,False,False
0.010882352941176471,10.714285714285714,-3.8743299120396832,3.8743299120396832,26.547223515844234,Extreme,True,0.03338490992403725,0.0,0.15444433328977894,0.03338490992403725,0.12105942336574169,0.0011145522106360806,0.014655383985645884,0.020677659736902755,0.0,0.1301921995326116,0.020677659736902755,0.10951453979570885,0.0004275656121951293,0.011993434426665898,0.0122175609059917,0.022457259587604625,0.09136539109258138,0.010239698681612924,0.07914783018658968,0.00010485142909022546,0.006264379023245236,0.0111124504684666,0.11225828039142781,0.06964840245414584,0.10114582992296121,0.05853595198567924,0.010230478910804596,0.0034264576748697455,-10.877718311019056,-6.953172665560079,-8.287300098217123,36.078757817100644,23.81398505399663,-0.0061595275941550105,,False,False
0.010882352941176471,10.971428571428572,-3.997947981878485,3.997947981878485,27.68257546249645,Extreme,True,0.03338490992403725,0.0,0.1574975169455949,0.03338490992403725,0.12411260702155766,0.0011145522106360806,0.015403939221687602,0.020677659736902755,0.0,0.13330072189957792,0.020677659736902755,0.11262306216267517,0.0004275656121951293,0.012683954130897797,0.012217560905991758,0.007649122889507583,0.09436061066459564,0.0045684380164841745,0.08214304975860388,2.0870625910457858e-05,0.006747480623644474,0.011112450468469119,0.1051666309193701,0.07242789242557712,0.09405418045090098,0.061315441957108,0.008846188860290646,0.0037595834223954805,-11.134861168162002,-7.072382615369118,-8.471395265426938,36.484321550490115,23.920063865284046,-0.006726609997734016,,False,False
0.010882352941176471,11.228571428571428,-4.1192082864535955,4.1192082864535955,28.807703841292387,Extreme,True,0.03338490992403725,0.0,0.16048742970076627,0.03338490992403725,0.127102519776729,0.0011145522106360806,0.016155050533593788,0.020677659736902755,0.0,0.13635253383746268,0.020677659736902755,0.11567487410055993,0.0004275656121951293,0.01338067649818039,0.012217560905991765,0.0,0.09731991000606362,0.012217560905991765,0.08510234910007185,0.0001492687944916183,0.007242409822350499,0.011112450468469492,0.09636924910489307,0.07518929497039233,0.08525679863642358,0.06407684450192283,0.007268721713731677,0.004105842001323598,-11.392004025304786,-7.1918949850366385,-8.655815989016988,36.86892166592064,24.01849604520828,-0.007093141027858881,,False,False
0.010882352941176471,11.485714285714284,-4.2380535885182855,4.2380535885182855,29.921192542597563,Extreme,True,0.03338490992403725,0.0,0.16341539524249404,0.03338490992403725,0.1300304853184568,0.0011145522106360806,0.016907927112153408,0.020677659736902755,0.0,0.13934830319134983,0.020677659736902755,0.11867064345444708,0.0004275656121951293,0.014082721617892504,0.012217560905991767,0.0,0.10024242129837946,0.012217560905991767,0.08802486039238769,0.00014926879449161836,0.007748376047099343,0.011112450468469544,0.08590582265331362,0.07793073427769347,0.07479337218484408,0.06681828380922392,0.005594048522780609,0.004464683051209995,-11.649146882447644,-7.311715164539691,-8.840540998037484,37.23390014459668,24.109970564814727,-0.007599107252607725,,False,False
